word	word_count	mean_sent_length	final_count	solo_count
	38241.0	7.172772678538741	7513.0	1895.0
knockoff	1.0	19.0	0.0	0.0
engie	1.0	4.0	0.0	0.0
brp	2.0	4.0	1.0	1.0
wonka's	1.0	2.0	0.0	0.0
wurk	4.0	2.75	3.0	0.0
appliances	2.0	8.5	2.0	0.0
clarence	10.0	4.8	4.0	3.0
significance	1.0	23.0	0.0	0.0
heart's	3.0	5.333333333333333	0.0	0.0
pouring	92.0	8.673913043478262	19.0	0.0
atrocious	2.0	6.5	1.0	1.0
though's	1.0	11.0	0.0	0.0
appendicitis	1.0	10.0	1.0	0.0
fears	2.0	21.5	0.0	0.0
peeps	2.0	2.5	2.0	0.0
strolling	1.0	10.0	0.0	0.0
prarie	1.0	21.0	0.0	0.0
punishments	1.0	39.0	0.0	0.0
cheating	59.0	4.728813559322034	44.0	0.0
potter's	2.0	7.5	0.0	0.0
coleslaw	1.0	3.0	1.0	0.0
ewww's	10.0	7.3	3.0	1.0
mathilda	17.0	8.529411764705882	4.0	0.0
feat	4.0	8.0	2.0	0.0
shortened	4.0	12.25	1.0	0.0
dadadadadadada	8.0	1.0	8.0	8.0
extended	3.0	17.333333333333332	1.0	0.0
obsessive	1.0	2.0	1.0	0.0
jade	2.0	13.0	2.0	0.0
fizzie	21.0	4.857142857142857	17.0	1.0
level	70.0	11.057142857142857	33.0	0.0
tribe	1.0	29.0	0.0	0.0
bity	1.0	12.0	0.0	0.0
barns	11.0	8.272727272727273	7.0	0.0
rotation	1.0	9.0	0.0	0.0
mutt	7.0	6.0	6.0	0.0
awn	2.0	3.5	1.0	0.0
startin	29.0	8.206896551724139	3.0	0.0
sheepskin	1.0	7.0	0.0	0.0
moore	6.0	8.0	2.0	0.0
walendas	5.0	7.2	1.0	0.0
godzilla's	1.0	3.0	0.0	0.0
greens	84.0	7.583333333333333	35.0	2.0
strings	67.0	11.522388059701493	33.0	3.0
akikikikikiki	1.0	1.0	1.0	1.0
gretchen's_house	1.0	5.0	1.0	0.0
relying	1.0	8.0	0.0	0.0
residence	1.0	6.0	0.0	0.0
phone's	31.0	4.967741935483871	0.0	0.0
taxpayers's	1.0	29.0	0.0	0.0
corvette	7.0	3.7142857142857144	4.0	1.0
boxed	1.0	4.0	0.0	0.0
colorform	2.0	9.0	1.0	0.0
mouthing	4.0	12.25	1.0	0.0
bubi	4.0	7.25	3.0	2.0
kelly	40.0	4.3	19.0	6.0
mary_ann's	1.0	3.0	0.0	0.0
thea	8.0	2.5	4.0	2.0
collie	35.0	7.371428571428571	11.0	1.0
desitin	2.0	6.0	2.0	0.0
woowoowoowoo	1.0	1.0	1.0	1.0
indecisive	3.0	3.3333333333333335	2.0	1.0
aaaa	1.0	5.0	0.0	0.0
skanky	3.0	5.0	1.0	0.0
scurry	8.0	6.5	4.0	0.0
nanny_mickey	3.0	3.6666666666666665	1.0	1.0
security	16.0	11.875	0.0	0.0
repeling	5.0	6.0	3.0	0.0
ayayayay	1.0	1.0	1.0	1.0
sounds	1044.0	7.4511494252873565	120.0	2.0
shirt's	8.0	5.75	0.0	0.0
cracker_jacks	1.0	6.0	1.0	0.0
slobbery	7.0	6.857142857142857	3.0	0.0
climbers	5.0	6.2	1.0	0.0
goober	2.0	3.0	2.0	1.0
christina	28.0	4.25	19.0	3.0
surface	21.0	7.571428571428571	13.0	0.0
ruff_rufff	1.0	24.0	0.0	0.0
chocolate_chip	1.0	11.0	0.0	0.0
oron	15.0	3.2666666666666666	9.0	7.0
messy_bessy	5.0	2.2	4.0	2.0
weasel	71.0	4.619718309859155	67.0	1.0
buhdoom	1.0	2.0	1.0	0.0
crocker	3.0	5.666666666666667	1.0	0.0
scrubbin	2.0	6.5	0.0	0.0
rooms	57.0	9.43859649122807	27.0	0.0
tipsy	1.0	3.0	0.0	0.0
rumbling	1.0	3.0	1.0	0.0
jue	1.0	8.0	0.0	0.0
stobo	2.0	1.0	2.0	2.0
spider	477.0	7.637316561844863	174.0	6.0
rattlesnakes	9.0	4.777777777777778	5.0	1.0
turkey	471.0	5.8428874734607215	263.0	39.0
natick	3.0	12.0	0.0	0.0
punchin	3.0	6.666666666666667	0.0	0.0
edna's	5.0	6.6	1.0	0.0
review	17.0	7.411764705882353	15.0	0.0
nahah	1.0	3.0	0.0	0.0
dominique	2.0	2.0	1.0	0.0
boom_boom_boom_boom_boom	1.0	1.0	1.0	1.0
seal	258.0	5.77906976744186	157.0	16.0
momm	2.0	13.0	0.0	0.0
royally	2.0	5.5	2.0	0.0
macgregor's	3.0	19.0	0.0	0.0
sustaining	2.0	18.5	1.0	0.0
fella	29.0	6.689655172413793	21.0	1.0
knucks	6.0	4.833333333333333	5.0	1.0
arguments	9.0	11.444444444444445	2.0	0.0
granchilla	1.0	4.0	1.0	0.0
diameter	1.0	23.0	1.0	0.0
cucu	2.0	3.0	1.0	0.0
nae	25.0	6.28	6.0	1.0
pron	1.0	7.0	0.0	0.0
swede	3.0	4.0	1.0	0.0
owa	2.0	1.0	2.0	2.0
babies'	3.0	16.666666666666668	0.0	0.0
semolina	1.0	6.0	1.0	0.0
skywalker	29.0	7.310344827586207	17.0	0.0
speedway	3.0	17.666666666666668	1.0	0.0
uploaded	2.0	30.5	1.0	0.0
tooted	3.0	4.0	1.0	0.0
crafts	8.0	12.375	4.0	0.0
neeeeeero	1.0	9.0	0.0	0.0
rainfall	1.0	4.0	1.0	0.0
bumbumbumbaahdah	1.0	1.0	1.0	1.0
correlate	3.0	14.333333333333334	0.0	0.0
whinyness	1.0	5.0	1.0	0.0
imagin	1.0	18.0	0.0	0.0
barney's	3.0	3.0	0.0	0.0
marine	2.0	18.0	0.0	0.0
ruff	247.0	3.983805668016194	104.0	40.0
london	35.0	7.8	3.0	0.0
missus_evans	1.0	1.0	1.0	1.0
difference	348.0	10.442528735632184	136.0	0.0
santa	411.0	7.574209245742092	69.0	14.0
psychiatrists	1.0	24.0	0.0	0.0
kiawe	2.0	3.5	0.0	0.0
nation	6.0	13.333333333333334	4.0	1.0
disguise	11.0	10.818181818181818	4.0	0.0
intestine	1.0	7.0	1.0	0.0
raises	2.0	3.0	1.0	1.0
rono	4.0	9.75	1.0	0.0
acrobatics	5.0	5.2	2.0	0.0
counselor	4.0	11.5	0.0	0.0
erhm	2.0	4.0	1.0	1.0
sheds	2.0	9.0	0.0	0.0
saddles	1.0	5.0	0.0	0.0
exerting	2.0	8.5	0.0	0.0
binkie	29.0	4.0	26.0	1.0
eel	86.0	5.023255813953488	71.0	5.0
cowbo	1.0	6.0	0.0	0.0
horseshoes	1.0	17.0	0.0	0.0
gallop	9.0	4.666666666666667	5.0	1.0
wakefield	1.0	16.0	0.0	0.0
pilot's	5.0	9.4	0.0	0.0
terrycloth	1.0	7.0	0.0	0.0
foxxy	1.0	6.0	0.0	0.0
peter_rabbit	42.0	4.904761904761905	31.0	10.0
anh	10.0	3.0	9.0	4.0
shisha	1.0	1.0	1.0	1.0
frequency	6.0	18.5	2.0	0.0
amer_a_kina_hee_a_row	1.0	1.0	1.0	1.0
sheeps	13.0	7.615384615384615	2.0	0.0
mon_chi_chi's	1.0	5.0	0.0	0.0
thanks	978.0	2.936605316973415	611.0	327.0
elevators	6.0	6.833333333333333	3.0	0.0
ji	2.0	5.5	0.0	0.0
hearst	1.0	13.0	0.0	0.0
hebrew	5.0	9.0	3.0	0.0
fevers	1.0	7.0	0.0	0.0
sian	3.0	3.0	2.0	2.0
trickortreat	2.0	6.0	1.0	0.0
plainly	1.0	8.0	0.0	0.0
risen	1.0	8.0	0.0	0.0
oberlin's	1.0	9.0	0.0	0.0
musculature	1.0	8.0	0.0	0.0
revolutionary	1.0	8.0	0.0	0.0
spump	1.0	37.0	1.0	0.0
fisherprice	4.0	14.25	0.0	0.0
dodododododo	8.0	1.75	6.0	5.0
cheeses	20.0	9.75	12.0	2.0
sixers	1.0	1.0	1.0	1.0
copycatting	1.0	6.0	0.0	0.0
yeahya	1.0	3.0	1.0	0.0
nutritive	2.0	13.0	0.0	0.0
good_father	1.0	5.0	1.0	0.0
professors	4.0	14.0	0.0	0.0
hesitantly	1.0	27.0	0.0	0.0
aguagah	1.0	1.0	1.0	1.0
hush_puppy	1.0	8.0	0.0	0.0
eeew	2.0	3.5	0.0	0.0
willoughby	1.0	2.0	1.0	0.0
dolllike	1.0	16.0	0.0	0.0
litters	1.0	5.0	0.0	0.0
roll	1050.0	7.201904761904762	152.0	8.0
times	834.0	11.942446043165468	311.0	0.0
bumble_bee	8.0	3.625	7.0	3.0
governor	6.0	8.166666666666666	4.0	0.0
doododoooo	1.0	1.0	1.0	1.0
dreary	3.0	14.333333333333334	1.0	0.0
headaches	4.0	11.25	1.0	0.0
blue's	16.0	5.0625	0.0	0.0
salted	8.0	4.125	2.0	1.0
buggers	6.0	11.166666666666666	4.0	0.0
priest	3.0	14.333333333333334	0.0	0.0
red_is_best	2.0	2.0	2.0	1.0
lowly	9.0	7.111111111111111	2.0	1.0
bullying	2.0	3.0	1.0	0.0
calf's	2.0	15.0	0.0	0.0
strawberry	501.0	6.193612774451098	215.0	44.0
fertilizes	1.0	6.0	0.0	0.0
arowrowrowrowrowrow	1.0	1.0	1.0	1.0
taffy	9.0	16.0	1.0	0.0
style	48.0	10.666666666666666	21.0	2.0
touches	21.0	13.095238095238095	1.0	0.0
packets	3.0	8.333333333333334	1.0	0.0
gaining	3.0	3.3333333333333335	1.0	0.0
gaga	16.0	2.75	11.0	7.0
santa_mouse	3.0	18.666666666666668	2.0	0.0
clumsily	1.0	11.0	0.0	0.0
created	7.0	13.142857142857142	1.0	0.0
ashley	10.0	5.2	5.0	1.0
tic	25.0	7.08	13.0	1.0
scra_scra	1.0	1.0	1.0	1.0
greatgrandma's	4.0	5.25	1.0	0.0
maggie_mooski_moo	1.0	1.0	1.0	1.0
fiel	1.0	8.0	1.0	0.0
taught	205.0	9.385365853658536	4.0	1.0
fuse	3.0	7.0	2.0	0.0
mcdonal	1.0	8.0	1.0	0.0
disillusioning	1.0	4.0	1.0	0.0
landon	1.0	1.0	1.0	1.0
wowowow	1.0	1.0	1.0	1.0
mookaboosh	1.0	3.0	1.0	0.0
milkies	1.0	4.0	1.0	0.0
flashlights	8.0	6.25	4.0	0.0
wilder	1.0	5.0	1.0	0.0
cameron	13.0	7.0	7.0	0.0
landrover	1.0	9.0	1.0	0.0
gutton	1.0	3.0	1.0	0.0
moshe	5.0	2.6	5.0	1.0
sarlak	1.0	9.0	1.0	0.0
always	2365.0	10.784355179704017	73.0	13.0
chinchillas	3.0	8.333333333333334	1.0	0.0
pearly	2.0	3.0	0.0	0.0
michael's	71.0	5.633802816901408	4.0	0.0
bungle	1.0	1.0	1.0	1.0
jeannie	5.0	5.0	2.0	2.0
biddy	19.0	4.2105263157894735	7.0	0.0
holidays	22.0	9.590909090909092	10.0	4.0
squishes	7.0	6.714285714285714	1.0	0.0
baek	4.0	7.0	0.0	0.0
wors	1.0	4.0	0.0	0.0
stretched	28.0	17.571428571428573	4.0	1.0
flied	3.0	4.333333333333333	1.0	0.0
tarzana	1.0	1.0	1.0	1.0
squeezle	1.0	6.0	1.0	0.0
hamster	71.0	7.464788732394366	46.0	1.0
easiest	27.0	11.703703703703704	6.0	0.0
kw	1.0	11.0	0.0	0.0
dings	4.0	6.75	3.0	0.0
clarified	1.0	80.0	0.0	0.0
gouge	4.0	8.5	0.0	0.0
inexpensive	3.0	5.0	3.0	0.0
rudder	2.0	15.5	1.0	0.0
swishin	1.0	3.0	0.0	0.0
gillian	42.0	6.404761904761905	28.0	4.0
accessible	3.0	13.666666666666666	1.0	0.0
opposites	8.0	4.375	8.0	1.0
lifesavers	4.0	5.75	2.0	0.0
walkfeet	3.0	4.333333333333333	2.0	0.0
bothering	110.0	6.909090909090909	6.0	0.0
knees	250.0	7.72	90.0	2.0
spalding	2.0	30.0	0.0	0.0
farmer	333.0	6.45945945945946	131.0	9.0
grands	2.0	9.0	1.0	0.0
ohp	1.0	5.0	1.0	0.0
miller	19.0	16.263157894736842	5.0	0.0
ubah	1.0	1.0	1.0	1.0
dowel	2.0	5.0	0.0	0.0
inspection	4.0	12.5	2.0	0.0
hernandez	1.0	2.0	1.0	0.0
stamping	1.0	19.0	0.0	0.0
vital	2.0	24.5	0.0	0.0
prickers	4.0	8.0	0.0	0.0
bursting	2.0	7.5	0.0	0.0
gammy's	6.0	4.0	1.0	0.0
flanagan	1.0	2.0	1.0	0.0
kipton	6.0	4.666666666666667	6.0	0.0
chada	1.0	2.0	1.0	0.0
mane	86.0	7.3604651162790695	53.0	4.0
ahoh	2.0	7.5	0.0	0.0
chimneys	12.0	7.5	8.0	0.0
naleenaleenla	1.0	1.0	1.0	1.0
satisfaction	4.0	5.75	2.0	1.0
gagaga	1.0	1.0	1.0	1.0
cousin_awww	1.0	1.0	1.0	1.0
groaning	1.0	4.0	0.0	0.0
pictionary	3.0	4.0	3.0	1.0
serviceman	1.0	13.0	0.0	0.0
par	8.0	5.5	4.0	1.0
rectang	1.0	1.0	1.0	1.0
seafood	20.0	8.75	9.0	0.0
pablo	25.0	4.12	13.0	6.0
pleiades	1.0	22.0	0.0	0.0
housewarming	3.0	11.0	0.0	0.0
hobbies	3.0	8.333333333333334	1.0	0.0
demas	1.0	6.0	0.0	0.0
rented	6.0	11.666666666666666	0.0	0.0
hooked	73.0	8.342465753424657	7.0	0.0
supports	2.0	4.5	1.0	0.0
rubies	8.0	5.5	4.0	0.0
seven_forty_seven	1.0	2.0	1.0	0.0
uwah	1.0	1.0	1.0	1.0
newark	1.0	3.0	1.0	0.0
breeze	29.0	11.068965517241379	15.0	0.0
babykins's	1.0	3.0	0.0	0.0
sorbet	2.0	8.5	2.0	0.0
unlock	31.0	6.387096774193548	2.0	0.0
funner	4.0	7.75	4.0	0.0
corny	18.0	8.222222222222221	5.0	1.0
contraction	2.0	7.0	1.0	0.0
sultan's	1.0	13.0	0.0	0.0
bubba	33.0	4.878787878787879	23.0	0.0
navuh	1.0	1.0	1.0	1.0
ansley	1.0	2.0	1.0	0.0
adores	2.0	4.5	0.0	0.0
core	7.0	5.285714285714286	6.0	1.0
baring	1.0	8.0	0.0	0.0
sammy's	18.0	7.722222222222222	2.0	1.0
kev	1.0	5.0	0.0	0.0
bmbm	1.0	1.0	1.0	1.0
everybo	1.0	2.0	1.0	0.0
mechanic	28.0	8.642857142857142	16.0	0.0
thunderstorm	2.0	9.5	0.0	0.0
hicciuppies	1.0	2.0	1.0	0.0
aardvark	28.0	4.392857142857143	25.0	3.0
mills	1.0	10.0	0.0	0.0
carburetor	5.0	4.0	3.0	0.0
ingredient	3.0	14.333333333333334	1.0	0.0
puck	8.0	8.875	1.0	0.0
chrissie's	1.0	4.0	0.0	0.0
directory	1.0	12.0	1.0	0.0
bibbie's	2.0	6.0	0.0	0.0
ricardo	14.0	7.142857142857143	3.0	0.0
chipmunks'	1.0	5.0	0.0	0.0
ribs	37.0	7.72972972972973	22.0	1.0
sixteenth	22.0	7.0	10.0	1.0
taddle	2.0	3.5	1.0	0.0
derrick's	3.0	3.3333333333333335	0.0	0.0
mister_dinosaur	1.0	4.0	1.0	0.0
glorious	4.0	5.5	0.0	0.0
romulous	1.0	5.0	1.0	0.0
reea	1.0	11.0	0.0	0.0
elec	1.0	4.0	1.0	0.0
bunny	2225.0	6.040449438202248	1132.0	101.0
loved	187.0	12.04812834224599	8.0	0.0
bert's	19.0	4.526315789473684	0.0	0.0
rainer	1.0	19.0	0.0	0.0
pupae	3.0	7.333333333333333	2.0	0.0
trillions	1.0	10.0	1.0	0.0
mumum	1.0	1.0	1.0	1.0
jetsons	1.0	9.0	1.0	0.0
natha	1.0	15.0	0.0	0.0
funded	2.0	21.0	0.0	0.0
roarin	1.0	2.0	1.0	0.0
fakin	4.0	4.75	2.0	0.0
maddie	17.0	4.470588235294118	8.0	5.0
pedalin	2.0	3.0	2.0	0.0
emu	13.0	5.230769230769231	10.0	2.0
six	1865.0	7.388739946380697	618.0	199.0
participant	158.0	9.481012658227849	6.0	1.0
counting_with_cats	1.0	5.0	0.0	0.0
shading	2.0	14.5	0.0	0.0
sissy's	5.0	7.4	0.0	0.0
class	573.0	10.670157068062828	285.0	3.0
ye_gods	2.0	1.0	2.0	2.0
weepie	10.0	4.0	10.0	0.0
tuesdays	5.0	15.2	1.0	0.0
arrivin	2.0	4.5	1.0	0.0
strapped	2.0	5.5	1.0	0.0
awo	1.0	2.0	1.0	0.0
workin	127.0	7.968503937007874	35.0	0.0
elbow's	2.0	7.5	0.0	0.0
lemons	16.0	5.0	11.0	2.0
ladybug	167.0	6.7604790419161676	110.0	13.0
enthusiastic	4.0	7.25	2.0	0.0
wababa	1.0	1.0	1.0	1.0
superlady	1.0	1.0	1.0	1.0
gelatin	1.0	9.0	0.0	0.0
minnie's	9.0	9.222222222222221	1.0	1.0
tabith	1.0	2.0	1.0	0.0
beyeah	1.0	3.0	1.0	0.0
dadadabooboo	1.0	1.0	1.0	1.0
pickup	22.0	6.454545454545454	3.0	0.0
conclusion	8.0	10.125	2.0	0.0
zeroes	8.0	7.25	2.0	0.0
levers	4.0	8.25	2.0	0.0
raarh	1.0	1.0	1.0	1.0
pretending	274.0	7.810218978102189	97.0	3.0
nods	3.0	11.333333333333334	0.0	0.0
oh	69765.0	4.419752024654196	16240.0	14714.0
paddlefish	2.0	3.0	2.0	1.0
neep	1.0	1.0	1.0	1.0
boston's	1.0	7.0	0.0	0.0
sweetener	2.0	17.5	1.0	0.0
tooh	1.0	1.0	1.0	1.0
remains	2.0	5.0	1.0	0.0
mcginty	1.0	2.0	1.0	0.0
speakers	4.0	8.5	1.0	0.0
betted	1.0	13.0	0.0	0.0
ssssss	1.0	17.0	1.0	0.0
duplicates	1.0	3.0	1.0	0.0
unhunh	122.0	2.860655737704918	89.0	82.0
seamstresses	7.0	6.571428571428571	6.0	0.0
slather	1.0	22.0	0.0	0.0
rested	12.0	6.25	9.0	0.0
fardella	2.0	4.5	2.0	0.0
poe	3.0	5.333333333333333	2.0	0.0
gwhat	6.0	1.3333333333333333	5.0	5.0
fixing's	1.0	12.0	0.0	0.0
consecutive	1.0	17.0	0.0	0.0
discussed	8.0	12.25	1.0	0.0
boursin	1.0	3.0	0.0	0.0
macgreg	1.0	35.0	0.0	0.0
whoville	3.0	12.0	0.0	0.0
romper_room	7.0	5.428571428571429	3.0	0.0
neighborhood	81.0	10.333333333333334	46.0	3.0
linda's	22.0	6.363636363636363	2.0	0.0
toe_toe	1.0	2.0	1.0	0.0
eeayeeyayeoh	1.0	6.0	1.0	0.0
genius	8.0	5.625	6.0	1.0
gated	2.0	17.0	0.0	0.0
goldman_fristoe	2.0	8.5	0.0	0.0
agagaga	3.0	1.6666666666666667	2.0	2.0
plateful	3.0	21.333333333333332	0.0	0.0
tp	66.0	7.075757575757576	29.0	7.0
pruf	1.0	1.0	1.0	1.0
someone	926.0	9.89524838012959	71.0	2.0
orchid	5.0	2.8	5.0	0.0
respectively	1.0	12.0	1.0	0.0
sears_to	1.0	3.0	1.0	0.0
meijers	3.0	14.666666666666666	1.0	0.0
pumpkin's	4.0	6.75	0.0	0.0
thinnest	3.0	11.333333333333334	1.0	0.0
days	728.0	10.748626373626374	319.0	1.0
lois's	19.0	5.894736842105263	3.0	0.0
thirty	723.0	8.18533886583679	252.0	20.0
beeps	10.0	4.6	8.0	2.0
ain't	742.0	6.6347708894878705	58.0	0.0
threading	2.0	6.0	0.0	0.0
goodies	24.0	8.25	10.0	2.0
rudolph	25.0	3.84	15.0	5.0
dadadada	33.0	1.5454545454545454	32.0	27.0
fransisco	1.0	7.0	1.0	0.0
prisoners	2.0	12.5	1.0	0.0
abacus	1.0	4.0	1.0	0.0
gavin's	14.0	2.9285714285714284	0.0	0.0
growin	17.0	8.058823529411764	3.0	0.0
meep	2.0	2.0	1.0	0.0
lara's	2.0	6.5	0.0	0.0
daysisth	1.0	9.0	0.0	0.0
yomiko	5.0	2.2	2.0	2.0
fragile	13.0	4.615384615384615	12.0	0.0
nonstop	4.0	3.25	1.0	0.0
hor	6.0	6.666666666666667	0.0	0.0
interacting	13.0	22.0	3.0	1.0
slicing	4.0	8.0	0.0	0.0
clifford's	18.0	5.666666666666667	1.0	0.0
scanners	1.0	2.0	1.0	0.0
ewoks	74.0	9.621621621621621	28.0	2.0
corderoy	2.0	5.5	2.0	0.0
whooping	3.0	5.0	3.0	1.0
doris	4.0	6.75	1.0	0.0
glum	1.0	5.0	1.0	0.0
gross	230.0	5.482608695652174	169.0	28.0
rober	1.0	2.0	1.0	0.0
rent	33.0	10.969696969696969	3.0	0.0
ana'll	1.0	9.0	0.0	0.0
trend	3.0	13.0	2.0	0.0
goose's	3.0	5.333333333333333	0.0	0.0
complaints	1.0	7.0	0.0	0.0
bolder	1.0	12.0	1.0	0.0
shoestring	1.0	7.0	1.0	0.0
twinklestar	2.0	11.5	1.0	0.0
cared	10.0	13.8	0.0	0.0
opulence	1.0	8.0	0.0	0.0
nag	1.0	7.0	1.0	0.0
anythng	1.0	10.0	0.0	0.0
maybe's	1.0	10.0	0.0	0.0
reston	1.0	8.0	1.0	0.0
spanked	22.0	8.5	5.0	0.0
home_on_the_range	1.0	1.0	1.0	1.0
homeward	1.0	5.0	0.0	0.0
hysterics	2.0	6.5	0.0	0.0
o_j	2.0	10.0	2.0	0.0
poisons	5.0	7.2	2.0	0.0
sought	2.0	3.5	1.0	1.0
snipper	4.0	5.0	2.0	0.0
everglades	1.0	12.0	0.0	0.0
shine_acres	2.0	1.5	2.0	1.0
barriers	5.0	11.0	1.0	0.0
cheeky	15.0	8.8	2.0	1.0
anyone's	7.0	10.142857142857142	0.0	0.0
lifeboat	1.0	6.0	1.0	0.0
teesha	4.0	2.75	2.0	1.0
cricter	64.0	9.265625	24.0	6.0
reme	5.0	5.4	0.0	0.0
googoogoogoogoogoogah	1.0	1.0	1.0	1.0
ion	1.0	11.0	0.0	0.0
papers	150.0	9.04	76.0	2.0
outpost	1.0	4.0	1.0	0.0
thesaurus	1.0	14.0	0.0	0.0
contend	1.0	9.0	0.0	0.0
wrigley	1.0	3.0	1.0	0.0
sippie	1.0	4.0	1.0	0.0
rebels	6.0	12.0	2.0	0.0
voltage	1.0	20.0	0.0	0.0
table	3141.0	8.419929958611908	1979.0	29.0
zamp	1.0	12.0	0.0	0.0
jimminy_cricket	2.0	1.0	2.0	2.0
pugsly	1.0	11.0	0.0	0.0
announced	13.0	11.23076923076923	2.0	0.0
pocky	1.0	2.0	1.0	0.0
zookeeper	3.0	5.333333333333333	3.0	0.0
summertime	44.0	9.295454545454545	25.0	0.0
eirc	1.0	5.0	0.0	0.0
agagugu	1.0	1.0	1.0	1.0
pledge	10.0	14.5	0.0	0.0
pepsi_cola	2.0	5.0	2.0	0.0
dja_dja_dja_dja	1.0	1.0	1.0	1.0
unwound	1.0	7.0	1.0	0.0
spreading	2.0	19.0	0.0	0.0
kind's	1.0	3.0	0.0	0.0
relay	1.0	3.0	0.0	0.0
geoffrey	1.0	8.0	0.0	0.0
turni	1.0	4.0	0.0	0.0
eeee	2.0	1.0	2.0	2.0
fudgsicle	1.0	10.0	1.0	0.0
poppi	2.0	25.0	1.0	0.0
teller	8.0	8.5	3.0	0.0
spotting	2.0	9.0	0.0	0.0
simplest	2.0	9.0	0.0	0.0
buglike	1.0	3.0	1.0	0.0
noising	1.0	3.0	1.0	0.0
outrageous	3.0	10.666666666666666	2.0	0.0
mimicking	6.0	15.166666666666666	1.0	0.0
darling	167.0	5.580838323353293	110.0	6.0
circus	390.0	8.38974358974359	220.0	9.0
prevent	5.0	19.2	0.0	0.0
james'	12.0	5.25	1.0	0.0
filming	3.0	14.0	0.0	0.0
tallied	1.0	5.0	0.0	0.0
hottin	1.0	8.0	0.0	0.0
att	1.0	7.0	1.0	0.0
posy	16.0	4.0	16.0	0.0
tootsies	42.0	4.9523809523809526	33.0	4.0
bunnys	32.0	3.90625	7.0	1.0
prediction	2.0	12.5	1.0	0.0
sab	2.0	5.0	2.0	0.0
barnes's	2.0	8.5	1.0	0.0
parsnips	1.0	12.0	0.0	0.0
aiyaiyai	1.0	4.0	1.0	0.0
pad's	1.0	7.0	0.0	0.0
ottoman	7.0	6.857142857142857	5.0	1.0
benefactive	1.0	14.0	0.0	0.0
useful	26.0	12.26923076923077	10.0	0.0
promised	46.0	10.521739130434783	7.0	0.0
wompa's	2.0	4.0	0.0	0.0
awah	1.0	1.0	1.0	1.0
evelyn	16.0	6.125	7.0	0.0
f_m	1.0	25.0	0.0	0.0
nicknames	4.0	7.75	2.0	1.0
hisself	1.0	15.0	0.0	0.0
greengrass	5.0	4.6	3.0	0.0
dredging	1.0	23.0	0.0	0.0
gushy	3.0	3.3333333333333335	3.0	0.0
nicer	49.0	8.183673469387756	13.0	0.0
blacksmith's	1.0	7.0	1.0	0.0
octa	1.0	1.0	1.0	1.0
tooting	1.0	11.0	0.0	0.0
sarah_beara	1.0	7.0	1.0	0.0
truth	81.0	8.88888888888889	50.0	0.0
warts	6.0	11.166666666666666	1.0	0.0
eveything	1.0	26.0	0.0	0.0
sagittarians	1.0	4.0	0.0	0.0
straddle	9.0	5.0	1.0	0.0
grooo	1.0	1.0	1.0	1.0
nature	48.0	14.083333333333334	15.0	1.0
uncle_buster's	2.0	4.5	0.0	0.0
ducky_lucky	1.0	2.0	1.0	0.0
hold_on	1.0	1.0	1.0	1.0
elephants's	39.0	13.64102564102564	10.0	0.0
ady	1.0	10.0	0.0	0.0
reeeer	1.0	3.0	1.0	0.0
kukla	3.0	3.6666666666666665	2.0	0.0
orientation	2.0	12.0	0.0	0.0
geese	126.0	7.309523809523809	58.0	9.0
parker	32.0	4.375	17.0	6.0
rooster	403.0	5.009925558312655	257.0	38.0
appleseed	1.0	2.0	1.0	0.0
goes	5947.0	7.721708424415672	1207.0	7.0
detector	1.0	5.0	1.0	0.0
claw	23.0	10.73913043478261	9.0	1.0
golden_gate_park	7.0	10.0	5.0	0.0
greatness	3.0	8.333333333333334	3.0	0.0
jacob_toy	2.0	5.5	2.0	0.0
au_claire_de_la_lune	1.0	3.0	1.0	0.0
gite	1.0	4.0	1.0	0.0
reminder	2.0	19.5	0.0	0.0
capitals	11.0	7.2727272727272725	7.0	0.0
mistook	1.0	7.0	0.0	0.0
the_ritz	2.0	2.5	1.0	0.0
pile	276.0	10.626811594202898	85.0	0.0
uhgood	1.0	1.0	1.0	1.0
discovery_zone	2.0	6.5	1.0	1.0
trench	3.0	8.0	1.0	0.0
flora	7.0	7.714285714285714	3.0	2.0
blasé	1.0	10.0	1.0	0.0
matches	141.0	7.028368794326241	52.0	3.0
wayland	19.0	8.789473684210526	1.0	0.0
jenni	6.0	8.333333333333334	2.0	1.0
slither	10.0	4.9	6.0	5.0
servicing	1.0	12.0	0.0	0.0
frisky	11.0	4.2727272727272725	4.0	2.0
tipple	1.0	5.0	0.0	0.0
fanned	2.0	10.5	0.0	0.0
squish	70.0	6.085714285714285	12.0	6.0
weapons	27.0	10.074074074074074	8.0	0.0
victoria	4.0	5.5	2.0	0.0
shattered	2.0	5.5	1.0	0.0
heha	1.0	4.0	0.0	0.0
wire's	2.0	10.5	0.0	0.0
soybean	1.0	5.0	0.0	0.0
school's	22.0	6.7727272727272725	1.0	0.0
cavities	43.0	7.511627906976744	24.0	1.0
claim	6.0	11.0	1.0	0.0
denny's	1.0	2.0	1.0	0.0
festive	5.0	21.0	2.0	0.0
philosophy	4.0	11.5	2.0	1.0
ja	22.0	6.090909090909091	9.0	4.0
tubbo	2.0	3.5	2.0	0.0
shaving	44.0	6.2727272727272725	9.0	0.0
dodododododododododo	1.0	2.0	1.0	0.0
unexpectedly	1.0	17.0	0.0	0.0
govenor	2.0	15.0	0.0	0.0
