Steps	Accuracy	Loss	UniformXent	UniformKL	UnigramXent	UnigramKL	BidirBigramXent	BidirBigramKL	ForwardBigramXent	ForwardBigramKL	BackwardBigramXent	BackwardBigramKL
54000	0.306640625	5.834376581013203	21.723899394273758	6.851035624742508	14.207694463431835	4.569130353629589	7.567979462444782	3.017548708245158	8.537550956010818	1.8083682395517826	12.516217321157455	5.868398893624544
55000	0.3109130859375	5.822647150605917	21.645854488015175	6.772990718483925	14.187282904982567	4.548718795180321	7.562280118465424	3.0118493642657995	8.533693451434374	1.804510734975338	12.498654030263424	5.850835602730513
56000	0.30926513671875	5.817734237760305	21.711352080106735	6.838488310575485	14.242960751056671	4.604396641254425	7.5761346854269505	3.0257039312273264	8.555640768259764	1.8264580518007278	12.539571218192577	5.891752790659666
57000	0.3077392578125	5.811075057834387	21.72716163098812	6.854297861456871	14.227765001356602	4.589200891554356	7.576048091053963	3.0256173368543386	8.55439767241478	1.8252149559557438	12.535012431442738	5.887194003909826
58000	0.30865478515625	5.802978239953518	21.790095031261444	6.917231261730194	14.269470371305943	4.630906261503696	7.580495577305555	3.0300648231059313	8.562756061553955	1.8335733450949192	12.565129607915878	5.917311180382967
59000	0.31036376953125	5.791736572980881	21.80437372624874	6.931509956717491	14.287404388189316	4.64884027838707	7.577301140874624	3.026870386675	8.566695302724838	1.8375125862658024	12.571104824543	5.923286397010088
60000	0.3114013671875	5.7871314734220505	21.835432678461075	6.962568908929825	14.287156000733376	4.6485918909311295	7.580493621528149	3.0300628673285246	8.570155911147594	1.8409731946885586	12.579293251037598	5.931474823504686
61000	0.31121826171875	5.778637167066336	21.808157339692116	6.935293570160866	14.32013413310051	4.6815700232982635	7.58938068524003	3.0389499310404062	8.584085520356894	1.8549028038978577	12.597515523433685	5.949697095900774
62000	0.3116455078125	5.772309344261885	21.87038779258728	6.99752402305603	14.347908407449722	4.709344297647476	7.597244448959827	3.0468136947602034	8.60364405810833	1.874461341649294	12.618705317378044	5.970886889845133
63000	0.3114013671875	5.763915631920099	21.836491242051125	6.963627472519875	14.31989897787571	4.681334868073463	7.590676996856928	3.040246242657304	8.596014179289341	1.866831462830305	12.59519012272358	5.947371695190668
64000	0.312255859375	5.7590344697237015	21.870995327830315	6.998131558299065	14.370000660419464	4.731436550617218	7.601347330957651	3.050916576758027	8.606572926044464	1.8773902095854282	12.6278760060668	5.980057578533888
65000	0.31292724609375	5.752114113420248	21.805426716804504	6.932562947273254	14.328393511474133	4.6898294016718864	7.588847327977419	3.038416573777795	8.593317728489637	1.8641350120306015	12.601219907402992	5.953401479870081
66000	0.3121337890625	5.746329914778471	21.928250312805176	7.055386543273926	14.40489349514246	4.766329385340214	7.609073292464018	3.058642538264394	8.623760312795639	1.8945775963366032	12.656343378126621	6.00852495059371
67000	0.3155517578125	5.739277172833681	21.903506591916084	7.030642822384834	14.376187063753605	4.737622953951359	7.604359060525894	3.05392830632627	8.623616620898247	1.894433904439211	12.636259689927101	5.98844126239419
68000	0.31219482421875	5.734486557543278	21.93335223197937	7.06048846244812	14.389601916074753	4.751037806272507	7.608285680413246	3.057854926213622	8.63119612261653	1.9020134061574936	12.64265352487564	5.99483509734273
69000	0.313720703125	5.723660372197628	22.026452749967575	7.153588980436325	14.435060806572437	4.796496696770191	7.61151996999979	3.061089215800166	8.636297509074211	1.9071147926151752	12.682347647845745	6.034529220312834
