Steps	Accuracy	Loss	UniformXent	UniformKL	UnigramXent	UnigramKL	BidirBigramXent	BidirBigramKL	ForwardBigramXent	ForwardBigramKL	BackwardBigramXent	BackwardBigramKL
4000	0.278076171875	7.215233109891415	19.581087544560432	4.708223775029182	12.54451508820057	2.905950978398323	7.5560865662992	3.005655812099576	9.563374646008015	2.834191929548979	9.829481989145279	3.1816635616123676
4500	0.295166015625	6.903321176767349	19.89836011826992	5.02549634873867	13.042625829577446	3.4040617197752	7.316523354500532	2.766092600300908	9.645389877259731	2.9162071608006954	9.971248380839825	3.3234299533069134
5000	0.3128662109375	6.595641199499369	20.15414869785309	5.281284928321838	13.573539286851883	3.934975177049637	7.091212932020426	2.5407821778208017	9.786750741302967	3.057568024843931	10.071080647408962	3.423262219876051
5500	0.33148193359375	6.321480892598629	20.359854951500893	5.486991181969643	14.015723578631878	4.377159468829632	6.899639531970024	2.3492087777704	9.941897481679916	3.2127147652208805	10.120655499398708	3.472837071865797
6000	0.34716796875	6.099739853292704	20.583256378769875	5.710392609238625	14.452264405786991	4.813700295984745	6.76583432033658	2.215403566136956	10.093159042298794	3.363976325839758	10.209800191223621	3.56198176369071
6500	0.36334228515625	5.924294870346785	20.83245299756527	5.9595892280340195	14.786092847585678	5.147528737783432	6.69257915392518	2.1421483997255564	10.243401572108269	3.514218855649233	10.336262069642544	3.6884436421096325
7000	0.3739013671875	5.757325574755669	21.124417051672935	6.2515532821416855	15.114181779325008	5.475617669522762	6.627091228961945	2.0766604747623205	10.380940079689026	3.65175736322999	10.434065498411655	3.786247070878744
7500	0.38433837890625	5.623732842504978	21.304752454161644	6.431888684630394	15.401125609874725	5.762561500072479	6.576448854058981	2.026018099859357	10.529467336833477	3.800284620374441	10.52325163781643	3.875433210283518
8000	0.39324951171875	5.505944352596998	21.392453342676163	6.519589573144913	15.62605345249176	5.987489342689514	6.540164362639189	1.9897336084395647	10.625646278262138	3.8964635618031025	10.607814945280552	3.9599965177476406
8500	0.40191650390625	5.399283330887556	21.68100394308567	6.8081401735544205	15.834519043564796	6.19595493376255	6.524770490825176	1.9743397366255522	10.734221041202545	4.005038324743509	10.7063510119915	4.0585325844585896
9000	0.40753173828125	5.315896660089493	21.903326079249382	7.030462309718132	16.05489670485258	6.416332595050335	6.537413869053125	1.9869831148535013	10.86071752011776	4.131534803658724	10.833466790616512	4.185648363083601
9500	0.41436767578125	5.226918876171112	21.90682488679886	7.033961117267609	16.16568411141634	6.527120001614094	6.519392438232899	1.9689616840332747	10.916793808341026	4.18761109188199	10.880810111761093	4.232991684228182
10000	0.41693115234375	5.152920749038458	22.06387287378311	7.191009104251862	16.366919346153736	6.72835523635149	6.525800157338381	1.9753694031387568	11.021961003541946	4.2927782870829105	10.964410826563835	4.316592399030924
11000	0.43255615234375	5.010393666103482	22.333075016736984	7.460211247205734	16.710956007242203	7.072391897439957	6.549468465149403	1.9990377109497786	11.21694453805685	4.487761821597815	11.141365468502045	4.493547040969133
12000	0.43914794921875	4.905192302539945	22.484303548932076	7.6114397794008255	16.872036173939705	7.233472064137459	6.5681181736290455	2.0176874194294214	11.345560811460018	4.616378095000982	11.228874377906322	4.581055950373411
13000	0.45013427734375	4.802852049469948	22.681200191378593	7.8083364218473434	17.051892459392548	7.4133283495903015	6.591298956423998	2.040868202224374	11.46425560861826	4.735072892159224	11.332453697919846	4.684635270386934
14000	0.4547119140625	4.715349288657308	22.896358981728554	8.023495212197304	17.320047348737717	7.681483238935471	6.620812851935625	2.070382097736001	11.61443542689085	4.885252710431814	11.475747555494308	4.827929127961397
15000	0.4615478515625	4.637907560914755	23.023594215512276	8.150730445981026	17.454036697745323	7.815472587943077	6.652965288609266	2.102534534409642	11.737330608069897	5.008147891610861	11.532470062375069	4.884651634842157
16000	0.46685791015625	4.567424913868308	23.15626411139965	8.2834003418684	17.58701841533184	7.948454305529594	6.687285557389259	2.1368548031896353	11.85544716566801	5.126264449208975	11.612652003765106	4.964833576232195
17000	0.47125244140625	4.5042629055678844	23.261133179068565	8.388269409537315	17.781818062067032	8.143253952264786	6.708207096904516	2.157776342704892	11.922917060554028	5.193734344094992	11.732362695038319	5.084544267505407
18000	0.4766845703125	4.44685772061348	23.37349048256874	8.50062671303749	17.895256340503693	8.256692230701447	6.738050602376461	2.187619848176837	12.012409277260303	5.283226560801268	11.803365342319012	5.1555469147861
19000	0.47967529296875	4.399971652776003	23.48837321996689	8.615509450435638	17.959408298134804	8.320844188332558	6.779471158981323	2.229040404781699	12.07713758200407	5.347954865545034	11.881220288574696	5.233401861041784
20000	0.48394775390625	4.347521962597966	23.609397009015083	8.736533239483833	18.11334139108658	8.474777281284332	6.796818427741528	2.2463876735419035	12.16098639369011	5.431803677231073	11.95893195271492	5.311113525182009
21000	0.487548828125	4.306438382714987	23.68331553041935	8.8104517608881	18.20785291492939	8.569288805127144	6.837716735899448	2.2872859816998243	12.263546891510487	5.534364175051451	12.01807625591755	5.370257828384638
22000	0.4912109375	4.264341507107019	23.74470467865467	8.87184090912342	18.296231284737587	8.65766717493534	6.846034519374371	2.2956037651747465	12.274938516318798	5.545755799859762	12.086684793233871	5.43886636570096
23000	0.49371337890625	4.222763458266854	23.849672451615334	8.976808682084084	18.426496639847755	8.78793253004551	6.885853089392185	2.335422335192561	12.376325502991676	5.6471427865326405	12.14694744348526	5.499129015952349
24000	0.4962158203125	4.189105955883861	23.855444386601448	8.982580617070198	18.39211730659008	8.753553196787834	6.911557458341122	2.3611267041414976	12.418911576271057	5.689728859812021	12.153775423765182	5.505956996232271
25000	0.50079345703125	4.154865805059671	23.976674616336823	9.103810846805573	18.572003960609436	8.93343985080719	6.919395685195923	2.368964930996299	12.48422759026289	5.755044873803854	12.233347468078136	5.585529040545225
26000	0.5028076171875	4.126984948292375	24.053312480449677	9.180448710918427	18.625531136989594	8.986967027187347	6.958026543259621	2.4075957890599966	12.561709754168987	5.832527037709951	12.27305018901825	5.625231761485338
27000	0.50738525390625	4.093356227502227	24.20866158604622	9.335797816514969	18.704042375087738	9.065478265285492	6.989256136119366	2.4388253819197416	12.61833806335926	5.889155346900225	12.34277705103159	5.694958623498678
28000	0.509521484375	4.06292506493628	24.086513802409172	9.213650032877922	18.731346145272255	9.092782035470009	6.9896764643490314	2.4392457101494074	12.627869710326195	5.898686993867159	12.354412034153938	5.706593606621027
