Steps	Accuracy	Loss	UniformXent	UniformKL	UnigramXent	UnigramKL	BidirBigramXent	BidirBigramKL	ForwardBigramXent	ForwardBigramKL	BackwardBigramXent	BackwardBigramKL
100	0.044189453125	13.562538973987103	15.103591926395893	0.2307281568646431	13.939652360975742	4.301088251173496	13.582801587879658	9.032370833680034	13.596913754940033	6.867731038480997	13.717973820865154	7.070155393332243
200	0.052978515625	12.478988654911518	15.164680667221546	0.2918168976902962	12.948435515165329	3.309871405363083	12.512426368892193	7.961995614692569	12.511696107685566	5.78251339122653	12.663845092058182	6.0160266645252705
300	0.10369873046875	11.883649341762066	15.191385127604008	0.3185213580727577	12.527853205800056	2.8892890959978104	11.927035756409168	7.376605002209544	11.912455581128597	5.183272864669561	12.252680838108063	5.604862410575151
400	0.1199951171875	11.187593393027782	15.339876666665077	0.4670128971338272	12.200869768857956	2.56230565905571	11.236280091106892	6.685849336907268	11.251487702131271	4.5223049856722355	11.930677242577076	5.282858815044165
500	0.13330078125	10.511634156107903	15.43232461065054	0.5594608411192894	11.81988912075758	2.1813250109553337	10.562640592455864	6.01220983825624	10.624051868915558	3.894869152456522	11.493827819824219	4.8460093922913074
600	0.1458740234375	9.8599012196064	15.61227948218584	0.7394157126545906	11.442843049764633	1.804278939962387	9.928883731365204	5.37845297716558	10.006010346114635	3.2768276296555996	11.056812651455402	4.408994223922491
700	0.16497802734375	9.243118934333324	15.90289343893528	1.0300296694040298	11.101809807121754	1.4632456973195076	9.331156581640244	4.7807258274406195	9.423287689685822	2.6941049732267857	10.683650508522987	4.035832080990076
800	0.17706298828125	8.786430094391108	16.305092990398407	1.432229220867157	10.922667056322098	1.2841029465198517	8.891280248761177	4.340849494561553	9.003371372818947	2.274188656359911	10.425483286380768	3.7776648588478565
900	0.1845703125	8.492715988308191	16.626285687088966	1.7534219175577164	10.871344663202763	1.2327805534005165	8.617392107844353	4.066961353644729	8.744373984634876	2.0151912681758404	10.312416635453701	3.6645982079207897
1000	0.18731689453125	8.295935798436403	16.886272937059402	2.0134091675281525	10.928334578871727	1.289770469069481	8.437320664525032	3.886889910325408	8.574631165713072	1.845448449254036	10.319157682359219	3.6713392548263073
1500	0.2166748046875	7.697499219328165	17.645038843154907	2.7721750736236572	11.336392894387245	1.697828784584999	7.975727301090956	3.4252965468913317	8.234565809369087	1.5053830929100513	10.495778359472752	3.8479599319398403
2000	0.229248046875	7.35806680098176	18.0246621966362	3.15179842710495	11.73926018923521	2.1006960794329643	7.765619773417711	3.215189019218087	8.11776977404952	1.3885870575904846	10.742291681468487	4.0944732539355755
2500	0.23846435546875	7.111800614744425	18.378984168171883	3.5061203986406326	12.068322829902172	2.429758720099926	7.644418340176344	3.09398758597672	8.083895485848188	1.3547127693891525	10.952400177717209	4.304581750184298
3000	0.2445068359375	6.936261508613825	18.56631700694561	3.69345323741436	12.416392914950848	2.7778288051486015	7.58851620927453	3.0380854550749063	8.104065116494894	1.3748824000358582	11.194461733102798	4.546643305569887
3500	0.25372314453125	6.776520501822233	18.924003899097443	4.051140129566193	12.571799241006374	2.9332351312041283	7.533008944243193	2.9825781900435686	8.105338539928198	1.376155823469162	11.300486847758293	4.652668420225382
4000	0.25653076171875	6.657508555799723	19.215609595179558	4.342745825648308	12.819470323622227	3.1809062138199806	7.524774234741926	2.974343480542302	8.154315009713173	1.425132293254137	11.475852057337761	4.82803362980485
4500	0.26556396484375	6.546174455434084	19.40499123930931	4.532127469778061	13.016606703400612	3.378042593598366	7.5177922658622265	2.9673615116626024	8.180882167071104	1.4516994506120682	11.631842583417892	4.984024155884981
5000	0.27069091796875	6.446957144886255	19.66306546330452	4.79020169377327	13.089009515941143	3.450445406138897	7.512500051409006	2.962069297209382	8.226277381181717	1.497094664722681	11.666975982487202	5.01915755495429
5500	0.2742919921875	6.364789083600044	19.848189294338226	4.975325524806976	13.265295080840588	3.6267309710383415	7.525749709457159	2.975318955257535	8.284001298248768	1.554818581789732	11.787937872111797	5.140119444578886
6000	0.27801513671875	6.293800160288811	19.967338025569916	5.094474256038666	13.389181986451149	3.750617876648903	7.5349815003573895	2.9845507461577654	8.318436291068792	1.5892535746097565	11.891326695680618	5.243508268147707
6500	0.2799072265625	6.239465668797493	20.14572983980179	5.272866070270538	13.487056247889996	3.8484921380877495	7.552041132003069	3.001610377803445	8.35267686098814	1.6234941445291042	11.99365671724081	5.345838289707899
