Steps	Accuracy	Loss	UniformXent	UniformKL	UnigramXent	UnigramKL	BidirBigramXent	BidirBigramKL	ForwardBigramXent	ForwardBigramKL	BackwardBigramXent	BackwardBigramKL
10000	0.394287109375	5.604202281683683	21.210396856069565	6.337533086538315	15.457730330526829	5.819166220724583	7.461072783917189	2.9106420297175646	12.128725953400135	5.399543236941099	11.072793401777744	4.424974974244833
11000	0.40399169921875	5.463464725762606	21.4848500341177	6.611986264586449	15.665283240377903	6.026719130575657	7.52524022385478	2.974809469655156	12.231852494180202	5.502669777721167	11.21814014017582	4.570321712642908
12000	0.4158935546875	5.335055038332939	21.518870174884796	6.646006405353546	15.987190075218678	6.348625965416431	7.636016990989447	3.0855862367898226	12.501786261796951	5.772603545337915	11.454560406506062	4.80674197897315
13000	0.4227294921875	5.184069842100143	21.95149226486683	7.078628495335579	16.18834839016199	6.549784280359745	7.657701671123505	3.1072709169238806	12.598574697971344	5.869391981512308	11.6070965975523	4.959278170019388
14000	0.4317626953125	5.13559503108263	22.20048025250435	7.327616482973099	16.244770295917988	6.606206186115742	7.7526091784238815	3.2021784242242575	12.681396082043648	5.952213365584612	11.684947244822979	5.037128817290068
15000	0.43328857421875	5.069624915719032	22.434939697384834	7.562075927853584	16.404764771461487	6.766200661659241	7.7631571516394615	3.2127263974398375	12.704480715095997	5.975297998636961	11.863855794072151	5.21603736653924
16000	0.4403076171875	4.98558047786355	22.233088567852974	7.360224798321724	16.48279493302107	6.8442308232188225	7.826389163732529	3.2759584095329046	12.868908621370792	6.1397259049117565	11.835542418062687	5.187723990529776
17000	0.443603515625	4.9119251649826765	22.430618047714233	7.557754278182983	16.668248385190964	7.029684275388718	7.848880309611559	3.298449555411935	13.002840258181095	6.273657541722059	11.933622032403946	5.285803604871035
18000	0.4525146484375	4.833763657137752	22.60143581032753	7.72857204079628	16.77022221684456	7.131658107042313	7.8928998075425625	3.3424690533429384	13.088420510292053	6.359237793833017	12.011664606630802	5.363846179097891
19000	0.4571533203125	4.806276334449649	22.861469835042953	7.9886060655117035	16.892543986439705	7.253979876637459	7.929095610976219	3.378664856776595	13.171763896942139	6.442581180483103	12.084644101560116	5.4368256740272045
20000	0.45904541015625	4.7958800252527	22.903148025274277	8.030284255743027	16.953460708260536	7.31489659845829	8.006636582314968	3.456205828115344	13.271375641226768	6.542192924767733	12.196597658097744	5.548779230564833
21000	0.46221923828125	4.733887363225222	23.012449353933334	8.139585584402084	17.064488604664803	7.4259244948625565	8.04415000602603	3.4937192518264055	13.339814685285091	6.6106319688260555	12.259058766067028	5.611240338534117
22000	0.46649169921875	4.70984585210681	22.853471726179123	7.980607956647873	17.116901576519012	7.478337466716766	8.09508415684104	3.5446534026414156	13.416220434010029	6.687037717550993	12.346680708229542	5.6988622806966305
23000	0.4697265625	4.669076507911086	23.017246410250664	8.144382640719414	17.105940029025078	7.467375919222832	8.084189154207706	3.5337584000080824	13.387722291052341	6.658539574593306	12.34257048368454	5.6947520561516285
